run_id_new,track,Genre,Familiarity,Type,sleep,measured_familiarity,liking,sleep_ritual,disturbing_habits,relax_body,clear_mind,distract,mask_noises,sleep_quality,fall_asleep,lullaby,extraversionsum,genre2,genre3,genre4,genre5,genre1,age,nationality,country
47_3,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,69,55,77,73,73,72,74,36,72,73,76,2,32,Funk,Jazz,Pop,Rock,Alternative,24,Slovenian,UK
48_2,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,100,100,77,100,100,0,100,100,100,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_2,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,99,100,77,50,50,100,49,50,100,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_2,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,0,100,100,NA,NA,NA,NA,NA,NA,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_2,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,50,100,100,NA,NA,NA,NA,NA,NA,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_2,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,0,100,78,NA,NA,NA,NA,NA,NA,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_2,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,75,100,100,100,100,48,100,82,100,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_2,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,0,100,77,NA,NA,NA,NA,NA,NA,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_2,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,0,100,100,NA,NA,NA,NA,NA,NA,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_2,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,72,100,74,70,76,25,76,76,100,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_2,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,0,0,27,NA,NA,NA,NA,NA,NA,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_2,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,0,100,100,NA,NA,NA,NA,NA,NA,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_2,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,100,100,100,67,76,52,100,100,100,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_2,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,0,0,28,NA,NA,NA,NA,NA,NA,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_2,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,0,0,49,NA,NA,NA,NA,NA,NA,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_2,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,0,100,75,NA,NA,NA,NA,NA,NA,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_2,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,100,100,100,100,100,49,100,52,100,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_2,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,0,100,73,NA,NA,NA,NA,NA,NA,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_2,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,100,100,100,100,100,51,100,51,100,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_2,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,50,0,76,NA,NA,NA,NA,NA,NA,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_2,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,0,100,50,NA,NA,NA,NA,NA,NA,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_2,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,0,0,51,NA,NA,NA,NA,NA,NA,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_2,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,100,100,100,100,100,52,100,51,100,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_2,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,0,100,75,NA,NA,NA,NA,NA,NA,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_2,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,0,0,23,NA,NA,NA,NA,NA,NA,26,23,1,29,Classical,Jazz,Opera,Rock,Blues,58,Romanian,USA
48_3,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,76,81,73,72,74,77,78,77,69,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
48_3,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,2,94,74,NA,NA,NA,NA,NA,NA,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
48_3,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,3,9,24,NA,NA,NA,NA,NA,NA,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
48_3,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,11,31,74,NA,NA,NA,NA,NA,NA,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
48_3,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,94,87,76,96,98,94,96,94,94,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
48_3,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,5,3,74,NA,NA,NA,NA,NA,NA,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
48_3,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,2,10,23,NA,NA,NA,NA,NA,NA,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
48_3,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,76,19,74,70,77,76,75,74,77,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
48_3,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,14,86,76,NA,NA,NA,NA,NA,NA,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
48_3,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,77,30,25,87,78,81,77,77,80,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
48_3,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,5,15,23,NA,NA,NA,NA,NA,NA,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
48_3,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,6,1,74,NA,NA,NA,NA,NA,NA,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
48_3,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,4,86,22,NA,NA,NA,NA,NA,NA,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
48_3,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,5,37,27,NA,NA,NA,NA,NA,NA,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
48_3,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,24,17,72,NA,NA,NA,NA,NA,NA,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
48_3,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,8,93,76,NA,NA,NA,NA,NA,NA,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
48_3,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,10,8,23,NA,NA,NA,NA,NA,NA,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
48_3,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,0,100,74,NA,NA,NA,NA,NA,NA,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
48_3,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,16,22,27,NA,NA,NA,NA,NA,NA,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
48_3,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,3,90,74,NA,NA,NA,NA,NA,NA,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
48_3,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,3,4,22,NA,NA,NA,NA,NA,NA,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
48_3,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,1,2,21,NA,NA,NA,NA,NA,NA,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
48_3,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,7,15,25,NA,NA,NA,NA,NA,NA,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
48_3,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,79,17,73,72,71,72,73,71,75,54,27,0,31,EDM,Metal,Pop,Rock,Alternative,27,black and hispanic,USA
49_3,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,0,100,100,NA,NA,NA,NA,NA,NA,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
49_3,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,0,100,76,NA,NA,NA,NA,NA,NA,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
49_3,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,0,100,75,NA,NA,NA,NA,NA,NA,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
49_3,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,98,2,70,84,83,99,99,96,100,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
49_3,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,29,100,76,NA,NA,NA,NA,NA,NA,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
49_3,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,0,0,38,NA,NA,NA,NA,NA,NA,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
49_3,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,65,2,71,78,72,95,93,95,75,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
49_3,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,2,34,50,NA,NA,NA,NA,NA,NA,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
49_3,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,61,4,74,66,68,87,83,71,66,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
49_3,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,0,0,19,NA,NA,NA,NA,NA,NA,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
49_3,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,62,80,50,68,66,95,100,100,82,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
49_3,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,100,100,100,100,100,100,100,100,100,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
49_3,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,0,69,50,NA,NA,NA,NA,NA,NA,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
49_3,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,0,3,50,NA,NA,NA,NA,NA,NA,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
49_3,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,10,1,36,NA,NA,NA,NA,NA,NA,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
49_3,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,50,0,77,NA,NA,NA,NA,NA,NA,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
49_3,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,69,100,76,77,77,67,65,66,96,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
49_3,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,77,0,73,77,74,73,74,77,79,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
49_3,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,50,100,100,NA,NA,NA,NA,NA,NA,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
49_3,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,13,3,50,NA,NA,NA,NA,NA,NA,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
49_3,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,5,100,76,NA,NA,NA,NA,NA,NA,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
49_3,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,0,100,74,NA,NA,NA,NA,NA,NA,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
49_3,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,100,100,100,100,100,100,100,100,100,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
49_3,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,0,0,24,NA,NA,NA,NA,NA,NA,69,52,2,30,Indie,Pop,Rap,R&B,Funk,26,UK,UK
5_1,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,36,75,58,NA,NA,NA,NA,NA,NA,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
5_1,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,64,28,61,75,79,91,100,68,22,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
5_1,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,0,0,35,NA,NA,NA,NA,NA,NA,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
5_1,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,25,14,36,NA,NA,NA,NA,NA,NA,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
5_1,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,41,5,73,NA,NA,NA,NA,NA,NA,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
5_1,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,49,72,63,NA,NA,NA,NA,NA,NA,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
5_1,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,74,4,73,72,77,75,79,75,12,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
5_1,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,0,30,17,NA,NA,NA,NA,NA,NA,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
5_1,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,80,100,74,86,77,100,100,100,0,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
5_1,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,19,0,24,NA,NA,NA,NA,NA,NA,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
5_1,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,61,0,41,61,74,72,74,58,60,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
5_1,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,0,100,85,NA,NA,NA,NA,NA,NA,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
5_1,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,9,0,19,NA,NA,NA,NA,NA,NA,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
5_1,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,25,0,29,NA,NA,NA,NA,NA,NA,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
5_1,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,37,100,100,NA,NA,NA,NA,NA,NA,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
5_1,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,18,0,75,NA,NA,NA,NA,NA,NA,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
5_1,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,26,100,61,NA,NA,NA,NA,NA,NA,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
5_1,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,18,95,24,NA,NA,NA,NA,NA,NA,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
5_1,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,72,17,65,67,61,82,75,73,0,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
5_1,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,19,80,40,NA,NA,NA,NA,NA,NA,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
5_1,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,5,0,70,NA,NA,NA,NA,NA,NA,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
5_1,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,58,100,57,60,68,57,64,38,24,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
5_1,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,45,77,42,NA,NA,NA,NA,NA,NA,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
5_1,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,28,67,62,NA,NA,NA,NA,NA,NA,42,35,0,26,Pop,Rap,,,House,22,British Asian,UK
53_3,Philip Glass - Mishima - 10s.wav,Classical,Unfamiliar,Excitative,72,25,75,63,58,76,81,39,84,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
53_3,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,50,100,67,NA,NA,NA,NA,NA,NA,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
53_3,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,75,28,76,72,50,73,49,50,73,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
53_3,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,64,100,72,69,39,73,74,35,82,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
53_3,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,32,100,100,NA,NA,NA,NA,NA,NA,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
53_3,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,70,100,66,67,50,75,37,33,76,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
53_3,Gabriel Faure - Sicilienne - 10s.wav,Classical,Unfamiliar,Sedative,62,18,50,55,35,72,54,27,77,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
53_3,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,50,100,50,NA,NA,NA,NA,NA,NA,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
53_3,Mary Lambert - So Far Away - 10s.wav,Pop,Unfamiliar,Excitative,34,0,39,NA,NA,NA,NA,NA,NA,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
53_3,Ciara - I Got You - 10s.wav,Pop,Unfamiliar,Sedative,21,0,34,NA,NA,NA,NA,NA,NA,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
53_3,Beatles - Yesterday Remastered 2009 - 10s.wav,Pop,Familiar,Sedative,50,34,62,NA,NA,NA,NA,NA,NA,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
53_3,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,26,13,50,NA,NA,NA,NA,NA,NA,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
53_3,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,0,100,25,NA,NA,NA,NA,NA,NA,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
53_3,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,90,0,84,87,90,90,89,91,90,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
53_3,Bruno Mars - Just the Way You Are - 10s.wav,Pop,Familiar,Excitative,62,100,79,72,78,32,75,92,95,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
53_3,Mozart - Turkish March - 10s.wav,Classical,Familiar,Excitative,34,90,50,NA,NA,NA,NA,NA,NA,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
53_3,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,22,15,50,NA,NA,NA,NA,NA,NA,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
53_3,Schubert - Impromptu No3 Op 90 - 10s.wav,Classical,Unfamiliar,Sedative,74,0,74,72,50,75,76,35,81,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
53_3,Yusuf Cat Stevens - The Wind- 10s.wav,Pop,Unfamiliar,Sedative,75,16,74,81,78,61,77,75,83,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
53_3,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,8,100,50,NA,NA,NA,NA,NA,NA,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
53_3,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,50,73,75,NA,NA,NA,NA,NA,NA,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
53_3,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,65,100,74,73,78,28,76,75,75,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
53_3,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,21,87,50,NA,NA,NA,NA,NA,NA,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
53_3,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,24,0,43,NA,NA,NA,NA,NA,NA,24,0,0,30,Indie,Pop,Rock,R&B,Alternative,21,UK,UK
54_3,Mozart - Eine Kleine Nachtmusik - 10s.wav,Classical,Familiar,Excitative,0,100,100,NA,NA,NA,NA,NA,NA,74,72,2,44,Country,Meditation,Pop,Rock,Classical,42,UK,UK
54_3,Tove Lo - Thousand Miles - 10s.wav,Pop,Unfamiliar,Excitative,0,0,26,NA,NA,NA,NA,NA,NA,74,72,2,44,Country,Meditation,Pop,Rock,Classical,42,UK,UK
54_3,Abba - Dancing Queen - 10s.wav,Pop,Familiar,Excitative,0,100,74,NA,NA,NA,NA,NA,NA,74,72,2,44,Country,Meditation,Pop,Rock,Classical,42,UK,UK
54_3,Tchaikovsky - Swan Lake - 10s.wav,Classical,Familiar,Sedative,100,100,100,100,100,100,100,100,100,74,72,2,44,Country,Meditation,Pop,Rock,Classical,42,UK,UK
54_3,"Vivaldi - Four Seasons, Summer - 10s.wav",Classical,Familiar,Excitative,22,100,100,NA,NA,NA,NA,NA,NA,74,72,2,44,Country,Meditation,Pop,Rock,Classical,42,UK,UK
54_3,Edvard Grieg - Peer Gynt - Morning Mood - 10s.wav,Classical,Familiar,Sedative,100,100,75,100,100,100,100,100,100,74,72,2,44,Country,Meditation,Pop,Rock,Classical,42,UK,UK
54_3,Chopin - Minute Waltz Op 64 - 10s.wav,Classical,Unfamiliar,Excitative,0,62,75,NA,NA,NA,NA,NA,NA,74,72,2,44,Country,Meditation,Pop,Rock,Classical,42,UK,UK
54_3,Adele - Make You Feel My Love -10s.wav,Pop,Familiar,Sedative,0,100,75,NA,NA,NA,NA,NA,NA,74,72,2,44,Country,Meditation,Pop,Rock,Classical,42,UK,UK
54_3,Gotye - Bronte - 10s.wav,Pop,Unfamiliar,Sedative,52,0,47,43,54,55,56,44,68,74,72,2,44,Country,Meditation,Pop,Rock,Classical,42,UK,UK
54_3,Tchaikovsky - Dance of the sugar plum fairy - 10s.wav,Classical,Familiar,Sedative,55,100,74,60,61,41,59,58,41,74,72,2,44,Country,Meditation,Pop,Rock,Classical,42,UK,UK
54_3,Gloria Gaynor - I will Survive - 10s.wav,Pop,Familiar,Excitative,0,100,75,NA,NA,NA,NA,NA,NA,74,72,2,44,Country,Meditation,Pop,Rock,Classical,42,UK,UK
54_3,"Gustav Holst - Mars, the Bringer of War - 10s.wav",Classical,Unfamiliar,Excitative,0,33,55,NA,NA,NA,NA,NA,NA,74,72,2,44,Country,Meditation,Pop,Rock,Classical,42,UK,UK
54_3,Elvis Presley - Can't Help Falling in Love - 10s.wav,Pop,Familiar,Sedative,0,70,59,NA,NA,NA,NA,NA,NA,74,72,2,44,Country,Meditation,Pop,Rock,Classical,42,UK,UK
54_3,James Smith - Little Love - 10s.wav,Pop,Unfamiliar,Excitative,0,0,25,NA,NA,NA,NA,NA,NA,74,72,2,44,Country,Meditation,Pop,Rock,Classical,42,UK,UK
54_3,Bach - Goldberg variations bwv988 - 10s.wav,Classical,Unfamiliar,Sedative,25,0,69,NA,NA,NA,NA,NA,NA,74,72,2,44,Country,Meditation,Pop,Rock,Classical,42,UK,UK
